Temps,Tension,Vitesse,GazFrein,WHCharged,WHDischarged,Distance,CurrentIn,MotorCurrent,Lat,Lon,Alt,Vsat,Cap,Sat,HDOP,Heure,Date,Distance_GPS
723.79,30.1,19.5,26.0,4.77,3.76,0.42,2.38,4.14,48.826015,2.187691,116.06,17.33,205.59,22,0.62,10303500,270725,3921.3355677198406
724.37,30.0,19.4,24.0,4.77,3.78,0.42,2.22,3.82,48.825974,2.187666,116.35,17.33,205.59,22,0.62,10303600,270725,3926.2481802545963
725.18,30.0,18.73,24.0,4.77,3.79,0.42,-0.01,-0.01,48.825932,2.187644,116.52,17.33,205.59,22,0.62,10303700,270725,3931.18826019674
726.2,29.7,19.05,49.0,4.77,3.82,0.42,4.99,8.31,48.82589,2.187624,117.02,17.33,205.59,22,0.62,10303800,270725,3936.0825670445406
726.79,29.4,19.47,66.0,4.77,3.85,0.42,6.94,10.77,48.82589,2.187624,117.02,17.69,194.69,22,0.62,10303800,270725,3936.0825670445406
727.37,29.1,20.24,88.0,4.77,3.89,0.42,10.14,14.39,48.825844,2.187607,117.48,17.69,194.69,22,0.62,10303900,270725,3941.3467510014766
728.16,29.5,20.33,0.0,4.77,3.92,0.42,0.0,0.0,48.825798,2.187586,117.87,17.69,194.69,22,0.62,10304000,270725,3946.687743800395
729.26,29.3,19.44,27.0,4.77,3.92,0.42,2.33,4.0,48.825752,2.187567,118.33,17.69,194.69,22,0.62,10304100,270725,3951.988450107833
730.34,29.3,19.11,19.0,4.77,3.95,0.42,1.82,3.25,48.82571,2.187546,118.56,17.69,194.69,22,0.62,10304200,270725,3956.905153764559
731.18,29.1,18.97,28.0,4.77,3.97,0.42,2.59,4.44,48.825665,2.187531,118.76,17.69,194.69,21,0.68,10304300,270725,3962.0279960815706
732.2,29.2,17.93,14.0,4.77,3.97,0.42,0.0,0.0,48.825619,2.18752,119.3,17.69,194.69,21,0.68,10304400,270725,3967.2059616687807
732.78,29.1,17.15,23.0,4.77,3.98,0.42,2.19,4.12,48.825619,2.18752,119.3,17.35,195.72,21,0.68,10304400,270725,3967.2059616687807
733.36,29.2,16.42,0.0,4.77,3.98,0.42,0.0,0.0,48.825581,2.187504,119.51,17.35,195.72,21,0.68,10304500,270725,3971.5907060268787
734.33,29.2,15.71,0.0,4.77,3.98,0.42,0.0,0.0,48.825542,2.187489,119.44,17.35,195.72,21,0.68,10304600,270725,3976.064172956177
735.23,29.2,15.42,0.0,4.77,3.98,0.42,0.0,0.0,48.825512,2.187478,119.63,17.35,195.72,21,0.68,10304700,270725,3979.4958383760304
735.81,29.2,15.26,0.0,4.77,3.98,0.42,0.0,0.0,48.825512,2.187478,119.63,14.67,186.96,21,0.68,10304700,270725,3979.4958383760304
736.39,29.2,15.37,0.0,4.77,3.98,0.42,0.0,0.0,48.825474,2.187471,119.97,14.67,186.96,22,0.62,10304800,270725,3983.752205455962
737.18,29.2,15.42,0.0,4.77,3.98,0.42,0.0,0.0,48.825443,2.187463,120.24,14.67,186.96,21,0.68,10304900,270725,3987.248644320807
738.23,28.9,16.05,34.0,4.77,4.0,0.43,2.94,5.76,48.825409,2.187446,120.39,14.67,186.96,21,0.68,10305000,270725,3991.2288353635918
738.81,28.8,16.48,37.0,4.77,4.02,0.43,3.38,6.36,48.825409,2.187446,120.39,14.5,205.01,21,0.68,10305000,270725,3991.2288353635918
739.39,28.8,17.27,32.0,4.77,4.03,0.43,3.02,5.44,48.825378,2.187419,120.34,14.5,205.01,22,0.62,10305100,270725,3995.202358194055
740.32,28.7,18.62,21.0,4.77,4.05,0.43,2.56,4.38,48.825348,2.187383,120.6,14.5,205.01,21,0.68,10305200,270725,3999.4536257580216
741.2,28.8,18.31,0.0,4.77,4.06,0.43,0.0,0.0,48.825317,2.187344,120.88,14.5,205.01,21,0.68,10305300,270725,4003.9294839595455
741.78,28.8,17.71,0.0,4.77,4.06,0.43,0.0,0.0,48.825317,2.187344,120.88,16.82,220.86,21,0.68,10305300,270725,4003.9294839595455
742.36,28.9,16.66,0.0,4.77,4.06,0.43,0.0,0.0,48.825291,2.187301,121.42,16.82,220.86,21,0.68,10305400,270725,4008.203507409704
742.94,29.2,14.15,-90.0,4.79,4.06,0.43,-4.93,-18.92,48.825291,2.187301,121.42,15.72,227.97,21,0.68,10305400,270725,4008.203507409704
743.52,29.0,12.6,0.0,4.8,4.06,0.43,0.0,0.0,48.825268,2.18726,121.75,15.72,227.97,22,0.62,10305500,270725,4012.1467801996746
744.31,29.0,12.89,0.0,4.8,4.06,0.43,0.0,0.0,48.825249,2.187223,122.04,15.72,227.97,21,0.68,10305600,270725,4015.581915841967
745.18,29.0,14.34,4.0,4.8,4.06,0.43,0.0,0.0,48.82523,2.187187,122.41,15.72,227.97,22,0.62,10305700,270725,4018.959628991364
746.2,28.7,16.56,30.0,4.8,4.07,0.43,2.72,5.2,48.825207,2.18715,122.8,15.72,227.97,22,0.62,10305800,270725,4022.684863609265
746.78,28.6,17.94,34.0,4.8,4.08,0.43,3.35,5.83,48.825207,2.18715,122.8,14.22,224.49,22,0.62,10305800,270725,4022.684863609265
